id,created_at,username,name,description,entities.description.cashtags,entities.description.hashtags,entities.description.mentions,entities.description.urls,entities.url.urls,location,pinned_tweet_id,profile_image_url,protected,public_metrics.followers_count,public_metrics.following_count,public_metrics.listed_count,public_metrics.tweet_count,url,verified,withheld.scope,withheld.copyright,withheld.country_codes,__twarc.retrieved_at,__twarc.url,__twarc.version,
372033587,2011-09-12T00:33:23.000Z,JeffreyWShapiro,𝙹𝚎𝚏𝚏 𝚂𝚑𝚊𝚙𝚒𝚛𝚘 (ally),Am I At That Moment? ⭕️ Talent Acquisition. Recruit ʎlʇuǝɹǝɟɟᴉp. Whiteboard Enthusiast. People Obsessed. Data Informed. Solution Oriented. Not Seth Rogen,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/J6SlscKYZk"", ""expanded_url"": ""https://www.linkedin.com/in/jeffreyshapiroupside/"", ""display_url"": ""linkedin.com/in/jeffreyshap\u2026""}]",Work From Anywhere,1529482229331664897,https://pbs.twimg.com/profile_images/1597776869016887296/96YL4gB9_normal.jpg,False,12033,6979,99,23867,https://t.co/J6SlscKYZk,False,,,,2022-12-16T14:45:48+00:00,https://api.twitter.com/2/users/1346125867441942528/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
1085477171055996928,2019-01-16T10:01:39.000Z,DThompsonDev,Danny Thompson,Went from Frying Chicken to an amazing career as a Software Developer| Javascript | React | Golang | Host of the Twitter space - Junior Dev Power Hour,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/EPvOvMITxF"", ""expanded_url"": ""http://limey.io/dthompsondev"", ""display_url"": ""limey.io/dthompsondev""}]","Dallas, TX",1535723594143105029,https://pbs.twimg.com/profile_images/1597246024522891264/HC5EAQDX_normal.jpg,False,239865,1560,1919,8019,https://t.co/EPvOvMITxF,False,,,,2022-12-16T14:45:48+00:00,https://api.twitter.com/2/users/1346125867441942528/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
1524819053671354371,2022-05-12T18:29:34.000Z,jennica_lobo,Recruiter Jenn,Recruiter. 👩🏻‍💻 Always looking to expand my network. 🤝Environmentalist. 🌿Las Vegas.📍 My opinions are my own and do not reflect my employer,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/Tp58CZYcEb"", ""expanded_url"": ""https://www.linkedin.com/in/jennica-lobo-9ba946173?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_b"", ""display_url"": ""linkedin.com/in/jennica-lob\u2026""}]",,1554934586408218624,https://pbs.twimg.com/profile_images/1546906909692727300/G9H10iVV_normal.jpg,False,1169,302,6,511,https://t.co/Tp58CZYcEb,False,,,,2022-12-16T14:45:48+00:00,https://api.twitter.com/2/users/1346125867441942528/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
1465802204825145347,2021-11-30T21:58:08.000Z,data_recruiter,Shannon,"stories, coffee, hugs, greenery, kids, and dogs | your technical recruiter mom | the energy of a game show host | 🏳️‍🌈 | all thoughts my own",,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/wvRHWsxAnH"", ""expanded_url"": ""http://www.linkedin.com/in/shannon-brown--/"", ""display_url"": ""linkedin.com/in/shannon-bro\u2026""}]",Wuthering Heights,1588646732069752832,https://pbs.twimg.com/profile_images/1599213313786880001/gYZQSj9R_normal.jpg,False,2850,850,25,5376,https://t.co/wvRHWsxAnH,False,,,,2022-12-16T14:45:48+00:00,https://api.twitter.com/2/users/1346125867441942528/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
1248673367147896832,2020-04-10T18:05:11.000Z,Humanheadhunter,Joel Lalgee,Nearly everyone's favorite recruiter - Recruiting is no Joke a podcast for talent leaders host -                                              Podcast link⬇️⬇️⬇️,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/MXtTAl2iNs"", ""expanded_url"": ""https://linktr.ee/Joellalgee"", ""display_url"": ""linktr.ee/Joellalgee""}]","Milwaukee, WI",1594524909023252480,https://pbs.twimg.com/profile_images/1554462470697373697/bTrIEhIN_normal.jpg,False,6704,700,33,5769,https://t.co/MXtTAl2iNs,False,,,,2022-12-16T14:45:48+00:00,https://api.twitter.com/2/users/1346125867441942528/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
433350023,2011-12-10T13:12:28.000Z,Adam_Karpiak,Adam Karpiak,Opinionated Recruiter. Candidate Therapist. Looking for a job sucks. I try to make it suck less. Newsletter: https://t.co/1hJWK0Byqx,,,,"[{""start"": 109, ""end"": 132, ""url"": ""https://t.co/1hJWK0Byqx"", ""expanded_url"": ""http://www.jobseekingishard.com"", ""display_url"": ""jobseekingishard.com""}]","[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/rjMjcdI1S1"", ""expanded_url"": ""https://linktr.ee/akarpiak"", ""display_url"": ""linktr.ee/akarpiak""}]","sadly, not in a hammock",1603060342678069251,https://pbs.twimg.com/profile_images/1323104104294526977/kiYVzaAR_normal.jpg,False,29593,353,214,86137,https://t.co/rjMjcdI1S1,False,,,,2022-12-16T14:45:48+00:00,https://api.twitter.com/2/users/1346125867441942528/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
1253495279317368832,2020-04-24T01:26:07.000Z,JesseZulak,Jesse Zulak🔎,The Canadian Recruiter 👨🏼‍💻 Pardon the sarcasm 😏 I tend to play devils advocate... you've be warned #Recruitment #Recruiting #Sales #Dad #Coffee,,"[{""start"": 100, ""end"": 112, ""tag"": ""Recruitment""}, {""start"": 113, ""end"": 124, ""tag"": ""Recruiting""}, {""start"": 125, ""end"": 131, ""tag"": ""Sales""}, {""start"": 132, ""end"": 136, ""tag"": ""Dad""}, {""start"": 137, ""end"": 144, ""tag"": ""Coffee""}]",,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/1RXAJjJ7As"", ""expanded_url"": ""https://www.linkedin.com/in/jessezulak/"", ""display_url"": ""linkedin.com/in/jessezulak/""}]","Ottawa, On",1590477620122365952,https://pbs.twimg.com/profile_images/1598516579318259716/IVCKyow4_normal.jpg,False,661,218,5,1384,https://t.co/1RXAJjJ7As,False,,,,2022-12-16T14:45:48+00:00,https://api.twitter.com/2/users/1346125867441942528/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
715608329045860352,2016-03-31T18:34:55.000Z,Job_goal,Jobgoal,Jobgoal is a career transition and job seeking home for job seekers around the globe.,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/4giXQONwwr"", ""expanded_url"": ""http://www.jobgoal.com"", ""display_url"": ""jobgoal.com""}]","Cleveland, OH",1477326262066630658,https://pbs.twimg.com/profile_images/1478434601467101196/VY2MN-PQ_normal.jpg,False,5022,5518,61,14037,https://t.co/4giXQONwwr,False,,,,2022-12-16T14:45:48+00:00,https://api.twitter.com/2/users/1346125867441942528/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
577478808,2012-05-11T19:28:40.000Z,NexGoal,NexGoal,NexGoal is a corporate recruiting firm with a niche in finding & sourcing former collegiate/professional athletes into new jobs & careers throughout the U.S.,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/bkd4ID8UBR"", ""expanded_url"": ""https://linktr.ee/nexgoal"", ""display_url"": ""linktr.ee/nexgoal""}]","Cleveland, Ohio",1512522429234561028,https://pbs.twimg.com/profile_images/1387069744600305666/08vbNeSS_normal.jpg,False,10948,10550,120,17943,https://t.co/bkd4ID8UBR,False,,,,2022-12-16T14:45:48+00:00,https://api.twitter.com/2/users/1346125867441942528/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
1207390056685555712,2019-12-18T20:00:45.000Z,blockchaincurio,97 115 104,just another aficionado interested in Web3 and environmental sustainability. professionally: a Rustacean and TPM in the blockchain space.,,,,,,unknown,,https://pbs.twimg.com/profile_images/1557128181378793473/Ex63heK3_normal.jpg,False,69,389,8,113,,False,,,,2022-12-16T14:45:48+00:00,https://api.twitter.com/2/users/1346125867441942528/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
29538460,2009-04-07T20:38:34.000Z,ed_han,ed han,Talent Acquisition Geek | JobSeeker Ally | Wordsmith | https://t.co/eyNcdpRb3O Contributor\n\nViews expressed are my own,,,,"[{""start"": 55, ""end"": 78, ""url"": ""https://t.co/eyNcdpRb3O"", ""expanded_url"": ""http://Job-Hunt.org"", ""display_url"": ""Job-Hunt.org""}]","[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/XJVbTuu6UD"", ""expanded_url"": ""http://www.linkedin.com/in/edmhan"", ""display_url"": ""linkedin.com/in/edmhan""}]",New Jersey,,https://pbs.twimg.com/profile_images/1065638714/Ed_Han_cropped_normal.jpg,False,11011,7776,469,49656,https://t.co/XJVbTuu6UD,False,,,,2022-12-16T14:45:48+00:00,https://api.twitter.com/2/users/1346125867441942528/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
1567893759064424451,2022-09-08T15:14:19.000Z,akutar358,aramunu 🌹,Aku Moon God and avid collector of NFT’s 👩‍🚀🚀🌖 https://t.co/FpQf4dadco,,,,"[{""start"": 47, ""end"": 70, ""url"": ""https://t.co/FpQf4dadco"", ""expanded_url"": ""https://deca.art/aramunu/aku"", ""display_url"": ""deca.art/aramunu/aku""}]","[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/pilWahEQUG"", ""expanded_url"": ""https://opensea.io/0x562A8e0EEDa68AB65A99bD6B8F2f97Cd6b28D09E"", ""display_url"": ""opensea.io/0x562A8e0EEDa6\u2026""}]",Aku World,1568943392641486852,https://pbs.twimg.com/profile_images/1567895605682257920/Rm2sM11Z_normal.jpg,False,267,284,1,549,https://t.co/pilWahEQUG,False,,,,2022-12-16T14:45:48+00:00,https://api.twitter.com/2/users/1346125867441942528/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
388371689,2011-10-10T16:51:45.000Z,AND_stONE,stoney,Auburn Track Alumni | Insta- @and_stone | Twitch Affiliate - https://t.co/MlzUZeFwj7,,,"[{""start"": 29, ""end"": 39, ""username"": ""and_stone""}]","[{""start"": 61, ""end"": 84, ""url"": ""https://t.co/MlzUZeFwj7"", ""expanded_url"": ""http://Twitch.tv/benzystoney"", ""display_url"": ""Twitch.tv/benzystoney""}]",,o-town,784551559896104960,https://pbs.twimg.com/profile_images/1188634149495721984/KwZEBjSc_normal.jpg,False,601,784,1,10328,,False,,,,2022-12-16T14:45:48+00:00,https://api.twitter.com/2/users/1346125867441942528/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
595633448,2012-05-31T16:46:58.000Z,NorthCarrollina,tc,I’m in on the joke,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/UONxed63Qd"", ""expanded_url"": ""https://youtu.be/o7di_isSFw8"", ""display_url"": ""youtu.be/o7di_isSFw8""}]","Cape Coral, Florida",,https://pbs.twimg.com/profile_images/1527613607109853184/xRUQ5J7x_normal.jpg,False,541,793,3,8738,https://t.co/UONxed63Qd,False,,,,2022-12-16T14:45:48+00:00,https://api.twitter.com/2/users/1346125867441942528/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
2903743244,2014-11-18T15:09:08.000Z,abhishekshah173,Abhishek Shah,Marketing Psychologist,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/3iCKsCvLna"", ""expanded_url"": ""http://psychologyofmarketing.io"", ""display_url"": ""psychologyofmarketing.io""}]",Your Inbox,1554466052033187846,https://pbs.twimg.com/profile_images/1583921953156603904/MRkcYKgT_normal.jpg,False,49648,422,1753,6627,https://t.co/3iCKsCvLna,False,,,,2022-12-16T14:45:48+00:00,https://api.twitter.com/2/users/1346125867441942528/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
382982727,2011-10-01T01:55:11.000Z,steveNNucc,steve,amateur envelope opener\nengineer,,,,,,"Rhode Island, USA",1345145198171611138,https://pbs.twimg.com/profile_images/1432870727900975104/aJc7oYnJ_normal.jpg,False,282,559,2,3584,,False,,,,2022-12-16T14:45:48+00:00,https://api.twitter.com/2/users/1346125867441942528/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
109345294,2010-01-28T19:14:15.000Z,TMitrosilis,Teddy Mitrosilis,Sharing insights on writing + personal improvement || Former D1 athlete + startup operator || Now building a portfolio of newsletter businesses,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/ZnjEZ0WjTf"", ""expanded_url"": ""https://theprocess.beehiiv.com/subscribe"", ""display_url"": ""theprocess.beehiiv.com/subscribe""}]",The Process →,1598358025383055360,https://pbs.twimg.com/profile_images/1519025941275545600/0V6JnWDb_normal.jpg,False,43307,281,766,20108,https://t.co/ZnjEZ0WjTf,True,,,,2022-12-16T14:45:48+00:00,https://api.twitter.com/2/users/1346125867441942528/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
1487519950994653185,2022-01-29T20:16:16.000Z,randomrecruiter,The Random Recruiter,"Agency Technical Recruiter for Software Engineers. Built my book of business to $16M+ in revenue. Random tweets on job search, hiring, & recruiting trends.",,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/rJoeX08436"", ""expanded_url"": ""https://therandomrecruiter.substack.com/"", ""display_url"": ""therandomrecruiter.substack.com""}]",United States,1553829403989364738,https://pbs.twimg.com/profile_images/1592272646829383681/knOAf5Z2_normal.jpg,False,5101,489,39,5058,https://t.co/rJoeX08436,False,,,,2022-12-16T14:45:48+00:00,https://api.twitter.com/2/users/1346125867441942528/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
1077879451,2013-01-10T22:29:22.000Z,RobBoskind,Rob Boskind,,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/0JbKgvyKDE"", ""expanded_url"": ""https://boskind.tech/"", ""display_url"": ""boskind.tech""}]",,,https://pbs.twimg.com/profile_images/3099111900/7753a2f10be9171f0f218272aeb5c180_normal.jpeg,False,31,145,0,213,https://t.co/0JbKgvyKDE,False,,,,2022-12-16T14:45:48+00:00,https://api.twitter.com/2/users/1346125867441942528/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
998615934737829889,2018-05-21T17:26:07.000Z,Princeekemini_,Prince Ekemini•Freelance Cryptowriter📊📈,||Crypto and web3 writer||Projects Researcher||Virtual Assistant|| Copywriter||\nHelp write  SEO-optimized contents that will drive traffic to your site.,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/7pqVXPIlbp"", ""expanded_url"": ""http://www.linkedin.com/in/prince-ekemini"", ""display_url"": ""linkedin.com/in/prince-ekem\u2026""}]",Contact me for Biz. ,1602734169997590534,https://pbs.twimg.com/profile_images/1595361786366148608/y8D9I27B_normal.jpg,False,1088,591,4,23031,https://t.co/7pqVXPIlbp,False,,,,2022-12-16T14:45:48+00:00,https://api.twitter.com/2/users/1346125867441942528/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
1100073846949007360,2019-02-25T16:43:38.000Z,JomboyMedia,Jomboy Media,"Two best friends started making content and others joined them, a breakdown. #JakeSucks",,"[{""start"": 77, ""end"": 87, ""tag"": ""JakeSucks""}]",,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/g7WG7N491R"", ""expanded_url"": ""http://linktree.com/jomboymedia"", ""display_url"": ""linktree.com/jomboymedia""}]","The Bronx, NY",,https://pbs.twimg.com/profile_images/1156242813102809090/cArX9_IW_normal.jpg,False,302415,893,1295,13612,https://t.co/g7WG7N491R,True,,,,2022-12-16T14:45:48+00:00,https://api.twitter.com/2/users/1346125867441942528/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
1410836886,2013-05-07T18:02:41.000Z,dominik_golab,Dominik Golab,Blockchain Recruiter at @EnterpriseDigi3 | Privacy & Data | Algo Trading | Zero Knowledge Proofs\n\nHelping people find their dream job in web3.,,,"[{""start"": 24, ""end"": 40, ""username"": ""EnterpriseDigi3""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/IjyylV5ZPD"", ""expanded_url"": ""https://www.linkedin.com/in/web3domgolab/"", ""display_url"": ""linkedin.com/in/web3domgola\u2026""}]","Edinburgh, Scotland",,https://pbs.twimg.com/profile_images/984728136666447873/Ft9HYGgu_normal.jpg,False,97,477,4,419,https://t.co/IjyylV5ZPD,False,,,,2022-12-16T14:45:48+00:00,https://api.twitter.com/2/users/1346125867441942528/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
