id,created_at,username,name,description,entities.description.cashtags,entities.description.hashtags,entities.description.mentions,entities.description.urls,entities.url.urls,location,pinned_tweet_id,profile_image_url,protected,public_metrics.followers_count,public_metrics.following_count,public_metrics.listed_count,public_metrics.tweet_count,url,verified,withheld.scope,withheld.copyright,withheld.country_codes,__twarc.retrieved_at,__twarc.url,__twarc.version,
1353836358901501952,2021-01-25T22:45:28.000Z,AnthropicAI,Anthropic,"Anthropic is an AI safety and research company that’s working to build reliable, interpretable, and steerable AI systems.",,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/MfFw1lsBjp"", ""expanded_url"": ""http://anthropic.com"", ""display_url"": ""anthropic.com""}]",,,https://pbs.twimg.com/profile_images/1398287823229251584/FVs58Hks_normal.jpg,False,19345,13,269,93,https://t.co/MfFw1lsBjp,False,,,,2022-12-16T14:17:17+00:00,https://api.twitter.com/2/users/280117175/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
820288038,2012-09-12T20:22:00.000Z,RomeoStevens76,RomeoStevens,An empty heart has room for everyone\nEveryone has room for heart emptying\n\nFounder: https://t.co/klVeAJHkhb,,,,"[{""start"": 84, ""end"": 107, ""url"": ""https://t.co/klVeAJHkhb"", ""expanded_url"": ""http://mealsquares.com"", ""display_url"": ""mealsquares.com""}]",,Mountain View,1464323014275727361,https://pbs.twimg.com/profile_images/1378277804526067724/FDI5ymb6_normal.jpg,False,4693,459,89,5617,,False,,,,2022-12-16T14:17:17+00:00,https://api.twitter.com/2/users/280117175/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
877894730499198976,2017-06-22T14:23:09.000Z,RikaGoldberg,Rika,welcome! // @Meta_Cartel  @0xFoster @interintellect @bondwithmochi\nwriting & working in public // https://t.co/ceTkF09DNu,,,"[{""start"": 12, ""end"": 24, ""username"": ""Meta_Cartel""}, {""start"": 26, ""end"": 35, ""username"": ""0xFoster""}, {""start"": 36, ""end"": 51, ""username"": ""interintellect""}, {""start"": 52, ""end"": 66, ""username"": ""bondwithmochi""}]","[{""start"": 98, ""end"": 121, ""url"": ""https://t.co/ceTkF09DNu"", ""expanded_url"": ""http://rikagoldberg.com"", ""display_url"": ""rikagoldberg.com""}]","[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/vH0PrCRQrr"", ""expanded_url"": ""https://app.gumroad.com/rikagoldberg628"", ""display_url"": ""app.gumroad.com/rikagoldberg628""}]",,1602675018302996482,https://pbs.twimg.com/profile_images/1586002382525284358/4P6ywbbw_normal.jpg,False,1391,893,56,2357,https://t.co/vH0PrCRQrr,False,,,,2022-12-16T14:17:17+00:00,https://api.twitter.com/2/users/280117175/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
10255262,2007-11-14T18:48:39.000Z,ReinH,Senior Oops Engineer,doin capitalism a frighten https://t.co/h4IxIZ3z4S cohost @greaterthancode,,,"[{""start"": 58, ""end"": 74, ""username"": ""greaterthancode""}]","[{""start"": 27, ""end"": 50, ""url"": ""https://t.co/h4IxIZ3z4S"", ""expanded_url"": ""http://pronoun.is/he"", ""display_url"": ""pronoun.is/he""}]","[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/MvtZsHCxA8"", ""expanded_url"": ""https://blacklivesmatter.com/"", ""display_url"": ""blacklivesmatter.com""}]","Portland, OR",898637872831504384,https://pbs.twimg.com/profile_images/1268216560285437952/-8h3sAoJ_normal.jpg,False,21482,1913,400,115532,https://t.co/MvtZsHCxA8,False,,,,2022-12-16T14:17:17+00:00,https://api.twitter.com/2/users/280117175/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
1245274440377696257,2020-04-01T08:59:35.000Z,Boundaryless_,Boundaryless,We enable everyone to participate in the future of organizing.\nPioneers in Platform-Ecosystem Thinking \nCreators #PDT #3EO\nNewsletter https://t.co/w85qjVcuoz,,"[{""start"": 113, ""end"": 117, ""tag"": ""PDT""}, {""start"": 118, ""end"": 122, ""tag"": ""3EO""}]",,"[{""start"": 134, ""end"": 157, ""url"": ""https://t.co/w85qjVcuoz"", ""expanded_url"": ""https://blss.io/newsletter"", ""display_url"": ""blss.io/newsletter""}]","[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/eCYXbPXUXV"", ""expanded_url"": ""http://www.boundaryless.io"", ""display_url"": ""boundaryless.io""}]",,1602567080741593090,https://pbs.twimg.com/profile_images/1456183291967590401/bK_EfNYC_normal.png,False,1107,200,46,822,https://t.co/eCYXbPXUXV,False,,,,2022-12-16T14:17:17+00:00,https://api.twitter.com/2/users/280117175/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
1288191593699094528,2020-07-28T19:16:36.000Z,BentoSociety,The Bento Society,The Bento Society explores the frontiers of what’s valuable and in our self-interest / Founded by @ystrickler,,,"[{""start"": 98, ""end"": 109, ""username"": ""ystrickler""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/nNHNeMhUTz"", ""expanded_url"": ""https://bentoism.org/join"", ""display_url"": ""bentoism.org/join""}]","Vancouver, Canada",,https://pbs.twimg.com/profile_images/1288191745864265728/0xjoXhfw_normal.jpg,False,363,49,5,123,https://t.co/nNHNeMhUTz,False,,,,2022-12-16T14:17:17+00:00,https://api.twitter.com/2/users/280117175/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
2680545084,2014-07-25T21:57:32.000Z,AnotherPattern,Pattern ⚕,sincerity before honesty || honor before gratitude sovereignty before freedom || wonder before curiosity kind not nice,,,,,,city of lakes,1530164128186343425,https://pbs.twimg.com/profile_images/1591524435080744961/RRn_Zghx_normal.jpg,False,616,533,11,4021,,False,,,,2022-12-16T14:17:17+00:00,https://api.twitter.com/2/users/280117175/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
1218490429802500098,2020-01-18T11:09:11.000Z,GeniesLoki,GeniesLoki,"All tweets are fictional, but some tweets are more fictional than others. Don't ruin the joke.",,,,,,,1346022978434306049,https://pbs.twimg.com/profile_images/1377881370396086275/WSSTe2yC_normal.jpg,False,3191,900,58,11574,,False,,,,2022-12-16T14:17:17+00:00,https://api.twitter.com/2/users/280117175/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
18280363,2008-12-21T06:17:31.000Z,TylerAlterman,Tyler Alterman,Breathe in the evening sun. Breathe out the doing of taxes. Epistemic status: Oboe.,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/FHr17Be1i1"", ""expanded_url"": ""http://tyleralterman.com"", ""display_url"": ""tyleralterman.com""}]","Berlin, Germany",1565095514563035143,https://pbs.twimg.com/profile_images/1603540521552683009/GWfq4shJ_normal.jpg,False,7117,1695,161,15575,https://t.co/FHr17Be1i1,False,,,,2022-12-16T14:17:17+00:00,https://api.twitter.com/2/users/280117175/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
1329332642773397504,2020-11-19T07:56:37.000Z,NonMurkyConsqnc,MurkyConsequences@mastodon.social,"building a new 🧠 in the skull of the old (ADHD enjoyer) ~ wriggle and twist like ⚡ to the ground, freedom is an endless 🔥 ~ all my tails diverge",,,,,,"Berkeley, CA",1335405185355616256,https://pbs.twimg.com/profile_images/1520188894527954944/gw-lr-i3_normal.jpg,True,642,1698,8,8540,,False,,,,2022-12-16T14:17:17+00:00,https://api.twitter.com/2/users/280117175/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
2381040403,2014-03-09T21:10:11.000Z,drbr153,Andrew Brandon,"Lefty living in a right-handed world. Software dev, pianist, video game and tea enthusiast, purple-obsessed, cyclist, neurodivergent. he/him",,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/koRx0Ewyj6"", ""expanded_url"": ""http://www.andrewbr.com/"", ""display_url"": ""andrewbr.com""}]","Seattle, WA",,https://pbs.twimg.com/profile_images/1386571815271632898/D19W_0QW_normal.jpg,False,186,658,4,2443,https://t.co/koRx0Ewyj6,False,,,,2022-12-16T14:17:17+00:00,https://api.twitter.com/2/users/280117175/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
2374380710,2014-03-05T21:42:31.000Z,abhayance,Abhay,1. Take all things as seriously as you take yourself. 2. Don't take yourself too seriously.,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/wR9VYaZv2W"", ""expanded_url"": ""http://fcast.me/in"", ""display_url"": ""fcast.me/in""}]","Alpharetta, GA",1587849335693246465,https://pbs.twimg.com/profile_images/1597458527903223808/GYER8tis_normal.jpg,False,1101,278,77,4695,https://t.co/wR9VYaZv2W,False,,,,2022-12-16T14:17:17+00:00,https://api.twitter.com/2/users/280117175/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
2830525786,2014-10-14T21:36:51.000Z,JacobKishere,Jacob Kishere,"Soul physician, dialogue musician. SENSESPACE pod, Writer at culturepilgrim on insight, wisdom and healing as well as conscious cannabis culture.",,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/GvZu78NhZx"", ""expanded_url"": ""http://www.jacobkishere.com"", ""display_url"": ""jacobkishere.com""}]","Wimborne Minster, England",1588885781170376704,https://pbs.twimg.com/profile_images/1570521770955767811/kuGQL4dj_normal.jpg,False,449,690,12,4580,https://t.co/GvZu78NhZx,False,,,,2022-12-16T14:17:17+00:00,https://api.twitter.com/2/users/280117175/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
18420465,2008-12-28T02:59:45.000Z,olygrrl,Brandy GE (she/her),"Licensed mental health counselor with HAES focus; supporting mental health with ACT. Influenced by archetypal psych, dreams & imagination. BLM",,,,,,WA,,https://pbs.twimg.com/profile_images/1281718561317085184/5YM_jpWR_normal.jpg,False,126,260,5,2926,,False,,,,2022-12-16T14:17:17+00:00,https://api.twitter.com/2/users/280117175/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
1334175321604710401,2020-12-02T16:39:28.000Z,cheascake,👹 Evil Enthusiast 🔪,"same jester, new court",,,,,,She,1602505468404011010,https://pbs.twimg.com/profile_images/1602738562360901633/VNPSQRQs_normal.jpg,False,1488,116,42,18598,,False,,,,2022-12-16T14:17:17+00:00,https://api.twitter.com/2/users/280117175/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
