id,created_at,username,name,description,entities.description.cashtags,entities.description.hashtags,entities.description.mentions,entities.description.urls,entities.url.urls,location,pinned_tweet_id,profile_image_url,protected,public_metrics.followers_count,public_metrics.following_count,public_metrics.listed_count,public_metrics.tweet_count,url,verified,withheld.scope,withheld.copyright,withheld.country_codes,__twarc.retrieved_at,__twarc.url,__twarc.version,
444831481,2011-12-23T17:57:26.000Z,ladymcscope,Lady Red is investigating bliss ☸️,"art, computers, and the mind | tpot. she/her",,,,,,,1586344562854744064,https://pbs.twimg.com/profile_images/1578580024495509506/kfnFIHNT_normal.jpg,False,759,990,6,4198,,False,,,,2022-12-15T20:19:13+00:00,https://api.twitter.com/2/users/1166420252898603008/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
942629708029607936,2017-12-18T05:36:50.000Z,nopranablem,Pranab,Adventures in causality | just a sillyboi,,,,,,"Austin, TX 🤠",1503088656898211855,https://pbs.twimg.com/profile_images/1577858873259704320/_XoCAn0u_normal.jpg,False,2874,1898,54,8189,,False,,,,2022-12-15T20:19:13+00:00,https://api.twitter.com/2/users/1166420252898603008/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
771583225466531840,2016-09-02T05:39:11.000Z,johncarlosbaez,John Carlos Baez,I have moved to Mathstodon.   I'm \n\n@johncarlosbaez@mathstodon.xyz\n\nand you can see my stuff here: \n\nhttps://t.co/kPeSld0fuY,,,,"[{""start"": 101, ""end"": 124, ""url"": ""https://t.co/kPeSld0fuY"", ""expanded_url"": ""https://mathstodon.xyz/web/@johncarlosbaez"", ""display_url"": ""mathstodon.xyz/web/@johncarlo\u2026""}]","[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/7zeTltXoVf"", ""expanded_url"": ""http://math.ucr.edu/home/baez/"", ""display_url"": ""math.ucr.edu/home/baez/""}]","Riverside, CA",1589698105498562562,https://pbs.twimg.com/profile_images/1587101872439033858/ad_Nhi4i_normal.jpg,False,68803,346,889,39316,https://t.co/7zeTltXoVf,False,,,,2022-12-15T20:19:13+00:00,https://api.twitter.com/2/users/1166420252898603008/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
1083465257077608451,2019-01-10T20:47:01.000Z,wtgowers,Timothy Gowers,Mathematician. Professeur titulaire de la chaire Combinatoire au Collège de France. Also fellow of Trinity College Cambridge.,,,,,,"Cambridge, England",,https://pbs.twimg.com/profile_images/1595481042030403584/5LVqlp06_normal.jpg,False,38381,182,462,9077,,False,,,,2022-12-15T20:19:13+00:00,https://api.twitter.com/2/users/1166420252898603008/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
27397922,2009-03-29T07:53:44.000Z,webmasterdave,David Pearce,I am interested in the use of biotechnology to abolish suffering throughout the living world: https://t.co/XKNOcuG8IS,,,,"[{""start"": 94, ""end"": 117, ""url"": ""https://t.co/XKNOcuG8IS"", ""expanded_url"": ""https://www.abolitionist.com"", ""display_url"": ""abolitionist.com""}]","[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/qJqxxbAIx3"", ""expanded_url"": ""https://www.hedweb.com"", ""display_url"": ""hedweb.com""}]",Brighton UK,948274186719514624,https://pbs.twimg.com/profile_images/466094037498200064/Cnp4Qh9h_normal.jpeg,False,112239,111848,598,10308,https://t.co/qJqxxbAIx3,False,,,,2022-12-15T20:19:13+00:00,https://api.twitter.com/2/users/1166420252898603008/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
51797414,2009-06-28T18:17:45.000Z,embryosophy,+ big buddhi +,free your ass and your mind will follow,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/qOBzDLim9W"", ""expanded_url"": ""http://embryosophy.bio.link"", ""display_url"": ""embryosophy.bio.link""}]",Moonflower Vajrasangha,1595585707321327616,https://pbs.twimg.com/profile_images/1602051982138626049/c7CUHRpV_normal.jpg,False,4385,1990,70,47439,https://t.co/qOBzDLim9W,False,,,,2022-12-15T20:19:13+00:00,https://api.twitter.com/2/users/1166420252898603008/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
610392096,2012-06-16T22:07:52.000Z,connerdelights,Andrew Conner,"⛰ building @Levels, solving the metabolic health crisis \n⌨️ https://t.co/cmLcrsXNzJ \n🗣 community, connection, longevity, metamodernism, surfing ominous undercurrents",,,"[{""start"": 11, ""end"": 18, ""username"": ""Levels""}]","[{""start"": 60, ""end"": 83, ""url"": ""https://t.co/cmLcrsXNzJ"", ""expanded_url"": ""http://andrewconner.com"", ""display_url"": ""andrewconner.com""}]","[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/cmLcrsXNzJ"", ""expanded_url"": ""http://andrewconner.com"", ""display_url"": ""andrewconner.com""}]","Durango, Colorado",,https://pbs.twimg.com/profile_images/1524500869063929856/lofgYorj_normal.jpg,False,2326,944,56,2215,https://t.co/cmLcrsXNzJ,False,,,,2022-12-15T20:19:13+00:00,https://api.twitter.com/2/users/1166420252898603008/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
500203815,2012-02-22T22:18:47.000Z,himbodhisattva,shb,picking stuff up,,,,,,,,https://pbs.twimg.com/profile_images/1572285588463812610/U7-DFGkx_normal.jpg,False,2395,2193,53,19368,,False,,,,2022-12-15T20:19:13+00:00,https://api.twitter.com/2/users/1166420252898603008/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
245666231,2011-02-01T05:54:11.000Z,mattparlmer,mattparlmer 🪐 🌷,"Making machines that make other machines @genfabco, rationalist, humanist, technoeconomic accelerationist, liberal anarchotechnocrat",,,"[{""start"": 41, ""end"": 50, ""username"": ""genfabco""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/mAl6JuT77I"", ""expanded_url"": ""https://mattparlmer.substack.com"", ""display_url"": ""mattparlmer.substack.com""}]","Great Lakes, USA, Earth",1374853196548562952,https://pbs.twimg.com/profile_images/1594845424300556291/oSgClnAH_normal.jpg,False,12634,8410,179,57567,https://t.co/mAl6JuT77I,False,,,,2022-12-15T20:19:13+00:00,https://api.twitter.com/2/users/1166420252898603008/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
517100298,2012-03-07T01:50:32.000Z,0x11eaea,Lea,human-things interaction\nhttps://t.co/7ZqtLhOmvJ,,,,"[{""start"": 25, ""end"": 48, ""url"": ""https://t.co/7ZqtLhOmvJ"", ""expanded_url"": ""http://pronoun.is/she/her?or=they"", ""display_url"": ""pronoun.is/she/her?or=they""}]","[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/YZDSemVnpB"", ""expanded_url"": ""http://mechanically.actuated.clothing"", ""display_url"": ""mechanically.actuated.clothing""}]",lea.zone,961345111979421696,https://pbs.twimg.com/profile_images/378800000829562044/4d5015c274145e6332c050b9483e3910_normal.jpeg,False,1388,231,34,8206,https://t.co/YZDSemVnpB,False,,,,2022-12-15T20:19:13+00:00,https://api.twitter.com/2/users/1166420252898603008/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
