id,created_at,username,name,description,entities.description.cashtags,entities.description.hashtags,entities.description.mentions,entities.description.urls,entities.url.urls,location,pinned_tweet_id,profile_image_url,protected,public_metrics.followers_count,public_metrics.following_count,public_metrics.listed_count,public_metrics.tweet_count,url,verified,withheld.scope,withheld.copyright,withheld.country_codes,__twarc.retrieved_at,__twarc.url,__twarc.version,,latest_scores.algo_version,latest_scores.attention_score,latest_scores.attention_score_change_week,latest_scores.cluster_id,latest_scores.created_at,latest_scores.id,latest_scores.insider_score,latest_scores.insider_score_change_week,latest_scores.organisation_rank,latest_scores.personal_rank,latest_scores.rank,latest_scores.vote,clusters.created_at,clusters.description,clusters.id,clusters.name,clusters.updated_at
191666539,2010-09-17T01:10:49.000Z,Meaningness,David Chapman,"Better ways of thinking, feeling, and acting—around problems of meaning and meaninglessness; self and society; ethics, purpose, and value.",,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/6w7tFVDd3F"", ""expanded_url"": ""https://meaningness.com/about-my-sites"", ""display_url"": ""meaningness.com/about-my-sites""}]",,1593431941260333061,https://pbs.twimg.com/profile_images/1595843347758780418/mU7YbOZW_normal.jpg,False,24360,139,651,51562,https://t.co/6w7tFVDd3F,False,,,,2022-12-16T03:06:06+00:00,https://api.twitter.com/2/users/1498093561736151041/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,,4.1.0,135.793,0.0,346.0,"Wed, 07 Dec 2022 00:00:00 GMT",39822223.0,0.7669448,0.0,,205.0,241.0,0.0,"Fri, 02 Dec 2022 15:37:08 GMT",,346.0,Effective Altruism,"Fri, 02 Dec 2022 15:37:08 GMT"
191666539,2010-09-17T01:10:49.000Z,Meaningness,David Chapman,"Better ways of thinking, feeling, and acting—around problems of meaning and meaninglessness; self and society; ethics, purpose, and value.",,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/6w7tFVDd3F"", ""expanded_url"": ""https://meaningness.com/about-my-sites"", ""display_url"": ""meaningness.com/about-my-sites""}]",,1593431941260333061,https://pbs.twimg.com/profile_images/1595843347758780418/mU7YbOZW_normal.jpg,False,24360,139,651,51562,https://t.co/6w7tFVDd3F,False,,,,2022-12-16T03:06:06+00:00,https://api.twitter.com/2/users/1498093561736151041/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,,4.1.0,313.48145,0.0,351.0,"Wed, 07 Dec 2022 00:00:00 GMT",39892261.0,0.8246457,0.0,,62.0,71.0,0.1344268,"Fri, 02 Dec 2022 15:37:08 GMT",,351.0,Personal Knowledge Management,"Fri, 02 Dec 2022 15:37:08 GMT"
191666539,2010-09-17T01:10:49.000Z,Meaningness,David Chapman,"Better ways of thinking, feeling, and acting—around problems of meaning and meaninglessness; self and society; ethics, purpose, and value.",,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/6w7tFVDd3F"", ""expanded_url"": ""https://meaningness.com/about-my-sites"", ""display_url"": ""meaningness.com/about-my-sites""}]",,1593431941260333061,https://pbs.twimg.com/profile_images/1595843347758780418/mU7YbOZW_normal.jpg,False,24360,139,651,51562,https://t.co/6w7tFVDd3F,False,,,,2022-12-16T03:06:06+00:00,https://api.twitter.com/2/users/1498093561736151041/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,,4.1.0,535.8308,0.0,357.0,"Wed, 07 Dec 2022 00:00:00 GMT",39940624.0,0.8973808,0.0,,14.0,16.0,0.12921879,"Fri, 02 Dec 2022 15:37:09 GMT",,357.0,Game B,"Fri, 02 Dec 2022 15:37:09 GMT"
1004539932180807680,2018-06-07T01:45:58.000Z,with__an__E,E,ginger with a soul,,,,,,"New Jersey, USA",1212829522535436288,https://pbs.twimg.com/profile_images/1519714140079546368/F6mzpR6f_normal.jpg,False,386,589,3,13562,,False,,,,2022-12-16T03:06:06+00:00,https://api.twitter.com/2/users/1498093561736151041/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,,,,,,,,,,,,,,,,,,
1448295268231917583,2021-10-13T14:31:31.000Z,MaxSoweski,Max,"I open my heart before I shitpost, so it counts as bodhichitta",,,,,,,1602660112547602432,https://pbs.twimg.com/profile_images/1552845495625814016/mpu2qyhE_normal.jpg,False,97,210,0,971,,False,,,,2022-12-16T03:06:06+00:00,https://api.twitter.com/2/users/1498093561736151041/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,,,,,,,,,,,,,,,,,,
242399870,2011-01-24T18:03:05.000Z,Deezy2_Blessed,Denzel Mensah™,A place to share & organize my thoughts. Personality Psychology Practioner | Certified Life Coach | #ENFJ 9w1 So/Sx |IEE,,"[{""start"": 100, ""end"": 105, ""tag"": ""ENFJ""}]",,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/9HVNqxamSA"", ""expanded_url"": ""https://linktr.ee/Deezy2blessed"", ""display_url"": ""linktr.ee/Deezy2blessed""}]",#VFD Head Quarters,1083170475759595520,https://pbs.twimg.com/profile_images/1600710839610359808/VvpShea6_normal.jpg,False,3493,749,45,103065,https://t.co/9HVNqxamSA,False,,,,2022-12-16T03:06:06+00:00,https://api.twitter.com/2/users/1498093561736151041/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,,,,,,,,,,,,,,,,,,
1212668737624477697,2020-01-02T09:35:38.000Z,justanowlet,Owl,Vibe scientist | Siding with love and truth,,,,,,,1570066951531106309,https://pbs.twimg.com/profile_images/1594369034023309312/ybA9yeNq_normal.jpg,False,252,447,4,2141,,False,,,,2022-12-16T03:06:06+00:00,https://api.twitter.com/2/users/1498093561736151041/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,,,,,,,,,,,,,,,,,,
877324360427503616,2017-06-21T00:36:42.000Z,infpmusing,Chaos Incarnate,"Matt, an INFP avid traveler originally from the NYC suburbs. Enneagram 4w5 sx/sp. No fear. Open Heart. Sheer Will. He/Him ♋️🌞♉️🌚 ♏️⬆️",,,,,,"Manhattan, NY",1550528077108846592,https://pbs.twimg.com/profile_images/1468263588066435077/099e49Yv_normal.jpg,False,979,914,9,40611,,False,,,,2022-12-16T03:06:06+00:00,https://api.twitter.com/2/users/1498093561736151041/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,,,,,,,,,,,,,,,,,,
53002780,2009-07-02T07:38:47.000Z,meganmmalone,Megan Malone,Writer & career coach | Content development and training at @truitylabs,,,"[{""start"": 60, ""end"": 71, ""username"": ""truitylabs""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/csQhskSYPo"", ""expanded_url"": ""https://linktr.ee/meganmalone"", ""display_url"": ""linktr.ee/meganmalone""}]","Fort Worth, TX",1260217803690463234,https://pbs.twimg.com/profile_images/1390466550885457920/iWqaz_rc_normal.jpg,False,1683,786,35,6271,https://t.co/csQhskSYPo,False,,,,2022-12-16T03:06:06+00:00,https://api.twitter.com/2/users/1498093561736151041/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,,,,,,,,,,,,,,,,,,
1108111165509566465,2019-03-19T21:01:04.000Z,ENFPleaseLoveMe,Aisha.,not 215 but you’re close ♉️♎️♓️ Queer lil Lady 🏳️‍🌈 Lover of Women 🏳️‍⚧️ All Women! BLM,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/f1nrYGxtq2"", ""expanded_url"": ""https://www.instagram.com/invites/contact/?i=xl67fs0hbo61&utm_content=5bd0o18"", ""display_url"": ""instagram.com/invites/contac\u2026""}]","Pennsylvania, USA",,https://pbs.twimg.com/profile_images/1573106869958328324/8E0HtUGb_normal.jpg,False,1433,2214,8,16570,https://t.co/f1nrYGxtq2,False,,,,2022-12-16T03:06:06+00:00,https://api.twitter.com/2/users/1498093561736151041/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,,,,,,,,,,,,,,,,,,
1396425374892969990,2021-05-23T11:20:18.000Z,SubjectivePBlog,Subjectively Roqb,writing and coding 👨‍💻  typology and self growth 📈  working to no longer demonize my demons 👿 tweets by @Roqbthepirate 🦜 FF FeSe PCS 🪙 so/sp 963 📐,,,"[{""start"": 104, ""end"": 118, ""username"": ""Roqbthepirate""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/1jClKLEjea"", ""expanded_url"": ""http://subjectivepersonality.com"", ""display_url"": ""subjectivepersonality.com""}]",,1396478699302645765,https://pbs.twimg.com/profile_images/1505933218603753477/oeoPiqnp_normal.jpg,False,225,202,2,1519,https://t.co/1jClKLEjea,False,,,,2022-12-16T03:06:06+00:00,https://api.twitter.com/2/users/1498093561736151041/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,,,,,,,,,,,,,,,,,,
540562260,2012-03-30T03:03:22.000Z,crystalxduan,cryst-ho ho ho🎅 (97/100 essays still not written),Internet reverend-in-training | host support at @interintellect_ | DM for astrology coaching or copywriting | https://t.co/zmdBpNo3f7,,,"[{""start"": 48, ""end"": 64, ""username"": ""interintellect_""}]","[{""start"": 110, ""end"": 133, ""url"": ""https://t.co/zmdBpNo3f7"", ""expanded_url"": ""http://crystal-duan.com"", ""display_url"": ""crystal-duan.com""}]","[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/13Iu9AnwAo"", ""expanded_url"": ""http://crystalxduan.substack.com"", ""display_url"": ""crystalxduan.substack.com""}]","New York, USA",1601265215353819136,https://pbs.twimg.com/profile_images/1596950014504361985/39iRzHHC_normal.jpg,False,1698,2309,27,10613,https://t.co/13Iu9AnwAo,False,,,,2022-12-16T03:06:06+00:00,https://api.twitter.com/2/users/1498093561736151041/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,,4.1.0,1.2631352,0.0,357.0,"Wed, 07 Dec 2022 00:00:00 GMT",39943792.0,0.9421914,0.0,,2644.0,3184.0,0.0,"Fri, 02 Dec 2022 15:37:09 GMT",,357.0,Game B,"Fri, 02 Dec 2022 15:37:09 GMT"
1310573765319946240,2020-09-28T13:35:26.000Z,phallusoraptors,the phallusoraptors,Group account exploring masculinity in live evolution / ♂️ mirror to @__aphrodisiacs,,,"[{""start"": 69, ""end"": 84, ""username"": ""__aphrodisiacs""}]",,,,1575853922991775751,https://pbs.twimg.com/profile_images/1556832274561261569/lF7AMks6_normal.jpg,False,917,64,7,2705,,False,,,,2022-12-16T03:06:06+00:00,https://api.twitter.com/2/users/1498093561736151041/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,,4.1.0,1.9276795,0.0,346.0,"Wed, 07 Dec 2022 00:00:00 GMT",39824391.0,0.8469236,0.0,,2136.0,2409.0,0.0,"Fri, 02 Dec 2022 15:37:08 GMT",,346.0,Effective Altruism,"Fri, 02 Dec 2022 15:37:08 GMT"
1310573765319946240,2020-09-28T13:35:26.000Z,phallusoraptors,the phallusoraptors,Group account exploring masculinity in live evolution / ♂️ mirror to @__aphrodisiacs,,,"[{""start"": 69, ""end"": 84, ""username"": ""__aphrodisiacs""}]",,,,1575853922991775751,https://pbs.twimg.com/profile_images/1556832274561261569/lF7AMks6_normal.jpg,False,917,64,7,2705,,False,,,,2022-12-16T03:06:06+00:00,https://api.twitter.com/2/users/1498093561736151041/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,,4.1.0,2.163494,0.0,351.0,"Wed, 07 Dec 2022 00:00:00 GMT",39895043.0,0.9201796,0.0,,2339.0,2853.0,0.0,"Fri, 02 Dec 2022 15:37:08 GMT",,351.0,Personal Knowledge Management,"Fri, 02 Dec 2022 15:37:08 GMT"
1310573765319946240,2020-09-28T13:35:26.000Z,phallusoraptors,the phallusoraptors,Group account exploring masculinity in live evolution / ♂️ mirror to @__aphrodisiacs,,,"[{""start"": 69, ""end"": 84, ""username"": ""__aphrodisiacs""}]",,,,1575853922991775751,https://pbs.twimg.com/profile_images/1556832274561261569/lF7AMks6_normal.jpg,False,917,64,7,2705,,False,,,,2022-12-16T03:06:06+00:00,https://api.twitter.com/2/users/1498093561736151041/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,,4.1.0,4.787384,0.0,357.0,"Wed, 07 Dec 2022 00:00:00 GMT",39943104.0,0.9695148,0.0,,2106.0,2496.0,0.0,"Fri, 02 Dec 2022 15:37:09 GMT",,357.0,Game B,"Fri, 02 Dec 2022 15:37:09 GMT"
1168893784932986881,2019-09-03T14:29:36.000Z,pierreavdb,pierre,we can do much more together,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/kp9NtzLdf4"", ""expanded_url"": ""https://pierreavdb.substack.com/"", ""display_url"": ""pierreavdb.substack.com""}]",Amsterdam,1547952695230623748,https://pbs.twimg.com/profile_images/1558470120246312960/CW9xqhDn_normal.jpg,False,183,151,0,2241,https://t.co/kp9NtzLdf4,False,,,,2022-12-16T03:06:06+00:00,https://api.twitter.com/2/users/1498093561736151041/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,,4.1.0,4.336329,0.0,346.0,"Wed, 07 Dec 2022 00:00:00 GMT",39824038.0,0.88563526,0.0,231.0,,2072.0,0.0,"Fri, 02 Dec 2022 15:37:08 GMT",,346.0,Effective Altruism,"Fri, 02 Dec 2022 15:37:08 GMT"
1168893784932986881,2019-09-03T14:29:36.000Z,pierreavdb,pierre,we can do much more together,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/kp9NtzLdf4"", ""expanded_url"": ""https://pierreavdb.substack.com/"", ""display_url"": ""pierreavdb.substack.com""}]",Amsterdam,1547952695230623748,https://pbs.twimg.com/profile_images/1558470120246312960/CW9xqhDn_normal.jpg,False,183,151,0,2241,https://t.co/kp9NtzLdf4,False,,,,2022-12-16T03:06:06+00:00,https://api.twitter.com/2/users/1498093561736151041/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,,4.1.0,1.5156765,0.0,357.0,"Wed, 07 Dec 2022 00:00:00 GMT",39943702.0,0.9522813,0.0,523.0,,3096.0,0.0,"Fri, 02 Dec 2022 15:37:09 GMT",,357.0,Game B,"Fri, 02 Dec 2022 15:37:09 GMT"
1493785800747618308,2022-02-16T03:14:39.000Z,MartinBentham82,Licit,Closeted Solipsist // Paperclip maximizing 🧠 in a jar,,,,,,,1523334899482066946,https://pbs.twimg.com/profile_images/1539302549638959104/HKM_CceS_normal.jpg,False,94,1030,4,702,,False,,,,2022-12-16T03:06:06+00:00,https://api.twitter.com/2/users/1498093561736151041/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,,,,,,,,,,,,,,,,,,
1501489098522980354,2022-03-09T09:25:47.000Z,ashton_mae1,ash 🏕,a foray into twitter,,,,,,Bay Area,1557761066821529600,https://pbs.twimg.com/profile_images/1501490445871837184/uFNQebcc_normal.jpg,False,79,249,0,540,,False,,,,2022-12-16T03:06:06+00:00,https://api.twitter.com/2/users/1498093561736151041/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,,,,,,,,,,,,,,,,,,
1549777084117041155,2022-07-20T15:24:33.000Z,__aphrodisiacs,Aphrodite,"Group account, many posters. Exploring femaleness, sexuality, receiving maleness, and what it’s like existing as an aphrodisiac / mirror: @phallusoraptors",,,"[{""start"": 138, ""end"": 154, ""username"": ""phallusoraptors""}]",,,,1572988821590970369,https://pbs.twimg.com/profile_images/1578797898556481541/2GucPsuS_normal.jpg,False,1442,19,8,1874,,False,,,,2022-12-16T03:06:06+00:00,https://api.twitter.com/2/users/1498093561736151041/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,,4.1.0,1.9783561,0.0,346.0,"Wed, 07 Dec 2022 00:00:00 GMT",39824383.0,0.86066777,0.0,,2129.0,2401.0,0.0,"Fri, 02 Dec 2022 15:37:08 GMT",,346.0,Effective Altruism,"Fri, 02 Dec 2022 15:37:08 GMT"
1549777084117041155,2022-07-20T15:24:33.000Z,__aphrodisiacs,Aphrodite,"Group account, many posters. Exploring femaleness, sexuality, receiving maleness, and what it’s like existing as an aphrodisiac / mirror: @phallusoraptors",,,"[{""start"": 138, ""end"": 154, ""username"": ""phallusoraptors""}]",,,,1572988821590970369,https://pbs.twimg.com/profile_images/1578797898556481541/2GucPsuS_normal.jpg,False,1442,19,8,1874,,False,,,,2022-12-16T03:06:06+00:00,https://api.twitter.com/2/users/1498093561736151041/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,,4.1.0,4.7716,0.0,357.0,"Wed, 07 Dec 2022 00:00:00 GMT",39943106.0,0.96134704,0.0,,2108.0,2498.0,0.0,"Fri, 02 Dec 2022 15:37:09 GMT",,357.0,Game B,"Fri, 02 Dec 2022 15:37:09 GMT"
